@relation bookkeeper\Release_5\train
@attribute LOC numeric
@attribute LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute N_AUTH numeric
@attribute NR numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FAN_OUT numeric
@attribute METHOD_COMPLEXITY numeric
@attribute IS_BUGGY {'Yes', 'No'}
@data
51,0,0,0,0,0,0.0,0,0,0.0,0,5,No
147,0,0,0,0,0,0.0,0,0,0.0,1,17,No
179,35,4,2,3,20,11.666666666666666,31,18,10.333333333333334,1,25,No
284,284,0,1,2,261,142.0,284,261,142.0,4,19,Yes
106,2,1,1,1,2,2.0,1,1,1.0,13,5,No
47,47,0,1,1,47,47.0,47,47,47.0,1,3,No
45,45,0,1,1,45,45.0,45,45,45.0,0,6,No
90,18,5,1,2,15,9.0,13,12,6.5,6,8,No
727,89,56,3,7,43,12.714285714285714,49,30,7.0,33,31,Yes
62,0,0,0,0,0,0.0,0,0,0.0,1,4,No
35,0,0,0,0,0,0.0,0,0,0.0,1,2,No
172,172,0,1,1,172,172.0,172,172,172.0,2,11,No
94,94,0,1,1,94,94.0,94,94,94.0,3,10,No
27,0,0,0,0,0,0.0,0,0,0.0,0,1,No
191,5,4,1,1,5,5.0,1,1,1.0,12,19,No
66,0,0,0,0,0,0.0,0,0,0.0,3,6,No
82,0,2,1,1,0,0.0,2,2,2.0,2,6,No
43,43,0,1,1,43,43.0,43,43,43.0,0,3,No
189,56,38,2,3,42,18.666666666666668,60,38,20.0,3,7,No
87,4,5,1,1,4,4.0,1,1,1.0,1,3,No
467,273,118,3,9,154,30.333333333333332,181,102,20.11111111111111,49,35,Yes
153,49,71,3,5,25,9.8,34,19,6.8,8,10,No
44,44,0,1,1,44,44.0,44,44,44.0,0,2,No
306,312,6,2,2,310,156.0,314,310,157.0,25,22,No
50,0,0,0,0,0,0.0,0,0,0.0,3,9,No
437,12,0,1,1,12,12.0,12,12,12.0,18,10,No
74,0,0,0,0,0,0.0,0,0,0.0,0,3,No
62,0,0,0,0,0,0.0,0,0,0.0,1,5,No
48,0,0,0,0,0,0.0,0,0,0.0,0,2,No
46,0,0,0,0,0,0.0,0,0,0.0,2,2,No
577,122,54,3,7,67,17.428571428571427,76,59,10.857142857142858,26,29,No
90,38,13,1,2,25,19.0,25,14,12.5,0,9,No
109,109,0,1,3,64,36.333333333333336,109,64,36.333333333333336,0,1,No
92,64,8,1,5,28,12.8,56,27,11.2,0,6,No
56,0,0,0,0,0,0.0,0,0,0.0,3,4,No
74,74,0,1,1,74,74.0,74,74,74.0,4,4,No
31,0,0,0,0,0,0.0,0,0,0.0,0,2,No
28,0,0,0,0,0,0.0,0,0,0.0,0,3,No
4088,4114,26,2,7,1493,587.7142857142857,4088,1493,584.0,226,605,No
47,47,0,1,1,47,47.0,47,47,47.0,0,3,No
219,222,3,2,4,198,55.5,219,198,54.75,8,9,No
377,402,25,1,3,363,134.0,377,363,125.66666666666667,11,13,No
1242,635,157,3,17,175,37.35294117647059,510,153,30.0,66,85,Yes
125,105,343,2,9,29,11.666666666666666,360,296,40.0,9,12,No
183,0,0,0,0,0,0.0,0,0,0.0,7,18,No
58,0,0,0,0,0,0.0,0,0,0.0,0,3,No
778,319,341,3,13,101,24.53846153846154,330,145,25.384615384615383,54,35,No
42,0,0,0,0,0,0.0,0,0,0.0,0,4,No
45,46,1,1,2,45,23.0,45,45,22.5,0,14,No
648,121,55,3,10,73,12.1,104,66,10.4,42,25,No
91,3,2,1,1,3,3.0,1,1,1.0,0,11,Yes
143,0,0,0,0,0,0.0,0,0,0.0,5,21,No
106,31,4,1,2,28,15.5,27,27,13.5,0,7,No
62,63,1,1,2,32,31.5,62,32,31.0,4,7,No
142,5,4,1,2,3,2.5,3,2,1.5,5,5,Yes
111,111,0,1,1,111,111.0,111,111,111.0,2,6,No
129,653,524,1,3,622,217.66666666666666,1153,622,384.3333333333333,3,7,No
24,24,0,1,1,24,24.0,24,24,24.0,0,1,No
422,517,95,1,4,298,129.25,422,298,105.5,39,16,No
131,131,0,1,1,131,131.0,131,131,131.0,6,6,No
38,0,0,0,0,0,0.0,0,0,0.0,0,4,No
798,313,127,2,10,94,31.3,226,74,22.6,43,71,No
109,36,17,1,2,30,18.0,19,15,9.5,5,15,No
85,0,0,0,0,0,0.0,0,0,0.0,0,0,No
160,160,0,1,1,160,160.0,160,160,160.0,0,14,No
154,154,0,1,1,154,154.0,154,154,154.0,8,13,No
90,5,0,1,1,5,5.0,5,5,5.0,2,9,No
80,0,0,0,0,0,0.0,0,0,0.0,0,5,No
357,466,109,1,8,289,58.25,359,289,44.875,11,26,Yes
155,10,15,2,2,7,5.0,7,6,3.5,2,13,Yes
271,0,0,0,0,0,0.0,0,0,0.0,15,10,No
86,0,0,0,0,0,0.0,0,0,0.0,2,9,No
466,128,169,3,5,102,25.6,53,30,10.6,24,36,Yes
134,161,27,1,4,82,40.25,134,82,33.5,7,7,No
27,0,0,0,0,0,0.0,0,0,0.0,0,1,No
111,0,0,0,0,0,0.0,0,0,0.0,3,16,No
159,190,31,1,3,118,63.333333333333336,159,118,53.0,0,8,No
64,0,0,0,0,0,0.0,0,0,0.0,0,6,No
37,0,0,0,0,0,0.0,0,0,0.0,0,3,No
162,162,0,1,1,162,162.0,162,162,162.0,12,12,No
43,0,0,0,0,0,0.0,0,0,0.0,2,7,No
664,0,0,0,0,0,0.0,0,0,0.0,43,34,No
74,0,0,0,0,0,0.0,0,0,0.0,0,7,No
48,0,0,0,0,0,0.0,0,0,0.0,1,2,No
260,13,9,3,3,9,4.333333333333333,6,5,2.0,24,14,No
978,338,265,3,12,164,28.166666666666668,185,91,15.416666666666666,83,48,No
45,0,0,0,0,0,0.0,0,0,0.0,0,5,No
582,30,24,3,6,10,5.0,18,7,3.0,24,26,No
358,364,6,1,4,308,91.0,358,308,89.5,18,13,No
136,142,6,2,3,139,47.333333333333336,142,139,47.333333333333336,9,9,No
89,28,2,1,2,26,14.0,26,25,13.0,0,4,No
191,7,0,1,1,7,7.0,7,7,7.0,10,6,No
96,100,4,1,2,96,50.0,96,96,48.0,0,4,No
106,108,0,1,1,108,108.0,108,108,108.0,0,5,No
236,127,4,2,5,54,25.4,129,54,25.8,2,19,No
565,627,62,3,13,394,48.23076923076923,567,394,43.61538461538461,42,33,No
176,4,0,1,1,4,4.0,4,4,4.0,1,21,No
77,77,0,1,1,77,77.0,77,77,77.0,3,6,No
47,47,0,1,1,47,47.0,47,47,47.0,3,2,No
123,18,3,1,2,15,9.0,15,15,7.5,2,9,No
69,72,3,1,2,65,36.0,69,65,34.5,2,6,No
34,34,0,1,1,34,34.0,34,34,34.0,0,3,No
250,236,84,2,4,145,59.0,168,109,42.0,23,9,Yes
93,98,5,2,4,72,24.5,103,72,25.75,6,8,No
108,108,0,1,2,101,54.0,108,101,54.0,0,8,No
49,0,0,0,0,0,0.0,0,0,0.0,3,4,No
213,241,28,1,4,163,60.25,213,163,53.25,17,10,No
150,4,2,1,1,4,4.0,2,2,2.0,6,31,Yes
34,34,0,1,1,34,34.0,34,34,34.0,0,4,No
36,0,0,0,0,0,0.0,0,0,0.0,0,3,No
117,38,0,1,1,38,38.0,38,38,38.0,5,7,Yes
177,7,2,1,2,5,3.5,5,4,2.5,27,11,No
549,332,183,2,6,223,55.333333333333336,185,117,30.833333333333332,36,33,No
70,70,0,1,1,70,70.0,70,70,70.0,1,5,No
89,89,0,1,1,89,89.0,89,89,89.0,0,0,No
503,577,74,1,4,234,144.25,503,234,125.75,38,33,Yes
93,2,1,1,1,2,2.0,1,1,1.0,8,5,No
50,4,0,1,1,4,4.0,4,4,4.0,0,0,No
153,2,2,2,2,1,1.0,0,0,0.0,3,7,Yes
244,78,43,3,5,53,15.6,57,35,11.4,11,18,No
27,0,0,0,0,0,0.0,0,0,0.0,0,4,No
458,14,7,1,1,14,14.0,7,7,7.0,34,16,No
50,50,0,1,1,50,50.0,50,50,50.0,0,3,No
106,4,3,1,1,4,4.0,1,1,1.0,4,5,No
94,94,0,1,1,94,94.0,94,94,94.0,1,8,No
26,26,0,1,1,26,26.0,26,26,26.0,0,2,No
314,74,36,1,4,36,18.5,110,36,27.5,2,21,Yes
156,156,0,1,1,156,156.0,156,156,156.0,7,3,No
188,41,40,2,8,13,5.125,37,18,4.625,6,13,Yes
79,13,15,2,3,6,4.333333333333333,6,4,2.0,0,2,No
928,207,67,2,9,93,23.0,150,72,16.666666666666668,39,52,Yes
60,0,0,0,0,0,0.0,0,0,0.0,0,8,No
48,0,0,0,0,0,0.0,0,0,0.0,2,4,No
254,105,13,2,6,42,17.5,92,42,15.333333333333334,21,51,No
154,5,1,1,1,5,5.0,4,4,4.0,5,24,No
147,168,21,2,5,112,33.6,147,112,29.4,0,15,No
182,60,47,3,5,42,12.0,55,34,11.0,3,2,No
248,13,1,1,1,13,13.0,12,12,12.0,8,31,No
137,16,29,2,4,9,4.0,19,15,4.75,2,2,No
371,371,0,1,1,371,371.0,371,371,371.0,12,16,No
489,11,3,2,3,5,3.6666666666666665,8,5,2.6666666666666665,25,23,No
558,33,4,2,2,31,16.5,33,31,16.5,13,37,No
66,0,0,0,0,0,0.0,0,0,0.0,2,2,No
168,171,3,2,2,166,85.5,168,166,84.0,7,12,No
72,0,0,0,0,0,0.0,0,0,0.0,1,5,No
27,27,0,1,1,27,27.0,27,27,27.0,0,2,No
132,0,0,0,0,0,0.0,0,0,0.0,6,5,No
928,945,17,3,5,684,189.0,938,684,187.6,61,27,No
260,101,37,2,3,88,33.666666666666664,64,61,21.333333333333332,23,13,No
74,0,0,0,0,0,0.0,0,0,0.0,1,5,No
32,0,0,0,0,0,0.0,0,0,0.0,0,0,No
137,0,0,0,0,0,0.0,0,0,0.0,5,4,No
132,1,1,1,1,1,1.0,0,0,0.0,2,10,No
74,81,7,2,3,63,27.0,74,63,24.666666666666668,0,10,No
84,0,0,0,0,0,0.0,0,0,0.0,2,4,No
148,0,0,0,0,0,0.0,0,0,0.0,5,11,No
125,64,17,2,5,20,12.8,47,16,9.4,6,3,No
105,105,0,1,1,105,105.0,105,105,105.0,3,7,No
273,285,12,1,4,274,71.25,281,274,70.25,16,15,No
174,0,0,0,0,0,0.0,0,0,0.0,3,10,No
1033,149,157,2,7,83,21.285714285714285,98,45,14.0,59,43,Yes
68,26,1,2,3,18,8.666666666666666,25,18,8.333333333333334,4,6,No
357,15,26,1,1,15,15.0,11,11,11.0,26,8,No
76,0,0,0,0,0,0.0,0,0,0.0,7,6,No
83,7,1,1,1,7,7.0,6,6,6.0,0,12,No
51,51,0,1,1,51,51.0,51,51,51.0,0,4,No
151,119,210,2,6,45,19.833333333333332,211,150,35.166666666666664,8,12,No
55,0,0,0,0,0,0.0,0,0,0.0,3,2,No
25,25,0,1,1,25,25.0,25,25,25.0,0,2,No
29,0,0,0,0,0,0.0,0,0,0.0,0,2,No
37,0,0,0,0,0,0.0,0,0,0.0,0,2,No
180,0,0,0,0,0,0.0,0,0,0.0,2,12,No
98,0,0,0,0,0,0.0,0,0,0.0,0,19,No
215,0,0,0,0,0,0.0,0,0,0.0,20,8,No
38,2,9,1,1,2,2.0,7,7,7.0,1,3,No
92,92,0,1,1,92,92.0,92,92,92.0,2,4,No
158,2,2,1,1,2,2.0,0,0,0.0,8,4,No
27,0,0,0,0,0,0.0,0,0,0.0,0,1,No
140,42,0,2,2,33,21.0,42,33,21.0,5,13,No
117,75,54,2,3,41,25.0,33,27,11.0,1,10,No
74,20,6,1,1,20,20.0,14,14,14.0,3,7,No
74,0,0,0,0,0,0.0,0,0,0.0,2,10,No
273,293,20,2,6,267,48.833333333333336,287,267,47.833333333333336,17,27,No
214,214,0,1,1,214,214.0,214,214,214.0,9,38,No
85,26,25,2,2,17,13.0,3,2,1.5,3,4,No
108,108,0,1,1,108,108.0,108,108,108.0,0,9,No
130,131,1,1,2,130,65.5,130,130,65.0,11,15,No
163,0,0,0,0,0,0.0,0,0,0.0,6,27,No
49,49,0,1,1,49,49.0,49,49,49.0,3,2,No
123,123,0,1,1,123,123.0,123,123,123.0,2,4,No
92,97,5,2,4,72,24.25,102,72,25.5,6,8,No
100,59,0,1,1,59,59.0,59,59,59.0,5,8,No
42,42,0,2,2,25,21.0,42,25,21.0,0,5,No
39,0,0,0,0,0,0.0,0,0,0.0,0,3,No
53,0,0,0,0,0,0.0,0,0,0.0,1,2,No
204,4,1,1,1,4,4.0,3,3,3.0,9,22,No
72,0,0,0,0,0,0.0,0,0,0.0,0,7,No
99,5,0,1,1,5,5.0,5,5,5.0,2,11,No
34,34,0,1,1,34,34.0,34,34,34.0,0,4,No
22,0,0,0,0,0,0.0,0,0,0.0,1,2,No
31,0,0,0,0,0,0.0,0,0,0.0,0,2,No
98,0,0,0,0,0,0.0,0,0,0.0,4,5,No
36,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1262,695,339,3,11,330,63.18181818181818,454,199,41.27272727272727,89,74,No
885,476,165,3,14,125,34.0,351,118,25.071428571428573,45,58,Yes
525,127,38,3,9,40,14.11111111111111,89,28,9.88888888888889,56,16,No
277,774,497,1,5,538,154.8,863,538,172.6,6,17,No
601,752,151,2,2,691,376.0,781,691,390.5,39,40,No
202,11,0,1,1,11,11.0,11,11,11.0,9,26,No
64,2,2,1,2,1,1.0,0,0,0.0,0,8,No
361,109,3,1,3,63,36.333333333333336,106,62,35.333333333333336,42,30,Yes
624,141,24,3,10,49,14.1,121,46,12.1,31,27,No
584,316,31,3,12,140,26.333333333333332,285,121,23.75,12,48,Yes
103,0,0,0,0,0,0.0,0,0,0.0,0,16,No
275,62,14,1,2,41,31.0,48,34,24.0,22,21,No
42,0,0,0,0,0,0.0,0,0,0.0,1,7,No
79,79,0,1,1,79,79.0,79,79,79.0,0,7,No
67,0,0,0,0,0,0.0,0,0,0.0,2,5,No
353,354,1,1,2,353,177.0,353,353,176.5,34,30,No
57,0,0,0,0,0,0.0,0,0,0.0,0,3,No
56,10,12,1,1,10,10.0,2,2,2.0,1,5,No
214,233,19,2,3,153,77.66666666666667,214,153,71.33333333333333,6,11,No
44,44,0,1,1,44,44.0,44,44,44.0,0,1,No
319,319,0,1,3,298,106.33333333333333,319,298,106.33333333333333,16,9,No
41,0,0,0,0,0,0.0,0,0,0.0,1,2,No
70,71,1,1,2,70,35.5,70,70,35.0,0,7,No
331,23,47,1,2,18,11.5,24,24,12.0,5,4,No
129,64,4,2,2,60,32.0,60,58,30.0,7,8,No
107,33,7,2,2,29,16.5,26,24,13.0,3,7,No
32,0,0,0,0,0,0.0,0,0,0.0,0,2,No
314,122,24,2,3,111,40.666666666666664,102,99,34.0,29,25,Yes
326,44,0,1,4,11,11.0,44,11,11.0,23,53,No
101,0,0,0,0,0,0.0,0,0,0.0,9,5,Yes
325,415,90,2,6,269,69.16666666666667,325,269,54.166666666666664,17,29,Yes
54,0,0,0,0,0,0.0,0,0,0.0,6,2,No
56,56,0,1,1,56,56.0,56,56,56.0,1,5,No
94,13,7,1,2,11,6.5,10,8,5.0,0,12,No
337,337,0,1,1,337,337.0,337,337,337.0,29,34,No
72,72,0,1,1,72,72.0,72,72,72.0,7,4,No
340,77,183,1,1,77,77.0,106,106,106.0,23,24,No
166,166,0,1,2,149,83.0,166,149,83.0,10,14,No
841,893,52,1,7,559,127.57142857142857,841,559,120.14285714285714,77,48,Yes
866,866,0,1,1,866,866.0,866,866,866.0,62,53,No
101,19,12,2,2,18,9.5,11,9,5.5,4,9,No
183,163,322,2,7,97,23.285714285714285,253,200,36.142857142857146,1,9,No
223,190,135,2,8,68,23.75,173,59,21.625,14,12,No
165,0,0,0,0,0,0.0,0,0,0.0,12,10,No
183,183,0,1,2,139,91.5,183,139,91.5,12,11,No
140,140,0,1,1,140,140.0,140,140,140.0,6,6,No
171,12,3,1,2,9,6.0,9,9,4.5,2,15,No
243,182,33,2,4,90,45.5,193,88,48.25,16,13,No
63,0,0,0,0,0,0.0,0,0,0.0,2,4,No
421,273,534,2,9,73,30.333333333333332,571,416,63.44444444444444,37,26,Yes
50,50,0,1,1,50,50.0,50,50,50.0,1,6,No
40,0,0,0,0,0,0.0,0,0,0.0,0,7,No
84,84,0,1,1,84,84.0,84,84,84.0,3,4,No
57,0,0,0,0,0,0.0,0,0,0.0,1,3,No
380,63,1,2,3,35,21.0,62,34,20.666666666666668,4,17,No
71,18,18,2,2,11,9.0,6,3,3.0,2,4,No
132,9,1,1,1,9,9.0,8,8,8.0,9,11,No
33,33,0,1,1,33,33.0,33,33,33.0,2,2,No
355,22,22,1,2,20,11.0,0,0,0.0,23,29,No
383,384,1,1,2,378,192.0,383,378,191.5,7,18,No
100,104,4,1,2,100,52.0,100,100,50.0,1,4,No
138,4,2,1,1,4,4.0,2,2,2.0,8,6,Yes
54,17,0,1,1,17,17.0,17,17,17.0,0,6,No
301,203,185,3,7,129,29.0,234,123,33.42857142857143,7,8,Yes
49,49,0,1,2,46,24.5,49,46,24.5,3,2,No
27,0,0,0,0,0,0.0,0,0,0.0,0,2,No
200,129,14,2,6,81,21.5,115,77,19.166666666666668,12,14,No
77,0,0,0,0,0,0.0,0,0,0.0,0,8,No
16883,12633,2273,2,14,4082,902.3571428571429,10362,2691,740.1428571428571,948,2455,No
58,59,1,1,2,58,29.5,58,58,29.0,4,2,No
846,298,196,2,7,128,42.57142857142857,124,73,17.714285714285715,44,42,No
551,123,45,3,6,62,20.5,78,43,13.0,54,22,No
152,152,0,1,2,129,76.0,152,129,76.0,13,6,No
72,81,9,1,2,72,40.5,72,72,36.0,0,5,No
268,270,2,2,3,240,90.0,268,240,89.33333333333333,13,24,No
47,0,0,0,0,0,0.0,0,0,0.0,0,3,No
192,135,90,2,2,96,67.5,135,90,67.5,4,20,No
75,44,8,1,2,38,22.0,36,35,18.0,1,5,No
52,1,1,1,1,1,1.0,0,0,0.0,3,1,No
101,11,2,1,1,11,11.0,9,9,9.0,6,6,Yes
83,0,0,0,0,0,0.0,0,0,0.0,2,6,Yes
88,33,0,1,1,33,33.0,33,33,33.0,1,3,No
62,2,2,1,1,2,2.0,0,0,0.0,3,1,No
153,0,0,0,0,0,0.0,0,0,0.0,9,8,No
48,15,5,1,1,15,15.0,10,10,10.0,0,4,No
47,5,9,1,1,5,5.0,4,4,4.0,0,5,No
58,0,0,0,0,0,0.0,0,0,0.0,0,7,Yes
139,0,0,0,0,0,0.0,0,0,0.0,0,10,No
37,0,0,0,0,0,0.0,0,0,0.0,0,4,No
59,4,3,1,1,4,4.0,1,1,1.0,0,7,No
109,19,1,1,1,19,19.0,18,18,18.0,0,0,No
104,104,0,1,1,104,104.0,104,104,104.0,0,6,No
28,0,0,0,0,0,0.0,0,0,0.0,0,3,No
77,77,0,1,1,77,77.0,77,77,77.0,2,9,No
39,0,0,0,0,0,0.0,0,0,0.0,0,4,No
624,624,0,1,2,621,312.0,624,621,312.0,32,31,No
126,9,10,2,3,4,3.0,1,1,0.3333333333333333,1,5,No
63,0,0,0,0,0,0.0,0,0,0.0,0,4,No
358,438,269,3,12,139,36.5,425,122,35.416666666666664,11,15,Yes
54,54,0,1,1,54,54.0,54,54,54.0,0,5,No
694,153,8,3,6,50,25.5,145,50,24.166666666666668,8,56,Yes
115,115,0,1,1,115,115.0,115,115,115.0,1,17,No
329,329,0,1,1,329,329.0,329,329,329.0,25,8,No
35,0,0,0,0,0,0.0,0,0,0.0,0,4,No
390,3,1,1,1,3,3.0,2,2,2.0,50,14,No
84,0,0,0,0,0,0.0,0,0,0.0,2,10,No
70,0,0,0,0,0,0.0,0,0,0.0,0,8,No
92,0,0,0,0,0,0.0,0,0,0.0,3,3,No
89,0,0,0,0,0,0.0,0,0,0.0,3,3,No
63,0,0,0,0,0,0.0,0,0,0.0,0,8,No
51,0,0,0,0,0,0.0,0,0,0.0,0,5,No
147,0,0,0,0,0,0.0,0,0,0.0,1,17,No
179,0,0,0,0,0,0.0,0,0,0.0,1,25,No
282,1,3,1,1,1,1.0,2,2,2.0,4,19,No
295,295,0,1,1,295,295.0,295,295,295.0,31,35,No
106,0,0,0,0,0,0.0,0,0,0.0,13,5,No
47,0,0,0,0,0,0.0,0,0,0.0,1,3,No
45,0,0,0,0,0,0.0,0,0,0.0,0,6,No
90,0,0,0,0,0,0.0,0,0,0.0,6,8,No
691,80,116,2,3,79,26.666666666666668,36,33,12.0,36,31,No
62,0,0,0,0,0,0.0,0,0,0.0,1,4,No
35,0,0,0,0,0,0.0,0,0,0.0,1,2,No
172,0,0,0,0,0,0.0,0,0,0.0,2,11,No
94,0,0,0,0,0,0.0,0,0,0.0,3,10,No
27,0,0,0,0,0,0.0,0,0,0.0,0,1,No
191,0,0,0,0,0,0.0,0,0,0.0,12,19,No
66,0,0,0,0,0,0.0,0,0,0.0,3,6,No
82,0,0,0,0,0,0.0,0,0,0.0,2,6,No
43,0,0,0,0,0,0.0,0,0,0.0,0,3,No
189,0,0,0,0,0,0.0,0,0,0.0,3,7,No
101,101,0,1,1,101,101.0,101,101,101.0,8,9,No
87,0,0,0,0,0,0.0,0,0,0.0,1,3,No
495,45,17,2,2,40,22.5,28,26,14.0,53,35,No
153,0,0,0,0,0,0.0,0,0,0.0,8,10,No
44,0,0,0,0,0,0.0,0,0,0.0,0,2,No
308,5,3,1,1,5,5.0,2,2,2.0,25,22,No
50,0,0,0,0,0,0.0,0,0,0.0,3,9,No
437,0,0,0,0,0,0.0,0,0,0.0,18,10,No
74,0,0,0,0,0,0.0,0,0,0.0,0,3,No
62,0,0,0,0,0,0.0,0,0,0.0,1,5,No
65,65,0,1,1,65,65.0,65,65,65.0,5,4,No
48,0,0,0,0,0,0.0,0,0,0.0,0,2,No
46,0,0,0,0,0,0.0,0,0,0.0,2,2,No
577,0,0,0,0,0,0.0,0,0,0.0,26,29,No
90,0,0,0,0,0,0.0,0,0,0.0,0,9,No
109,0,0,0,0,0,0.0,0,0,0.0,0,1,No
92,0,0,0,0,0,0.0,0,0,0.0,0,6,No
226,227,1,2,2,226,113.5,226,226,113.0,6,16,No
56,0,0,0,0,0,0.0,0,0,0.0,3,4,No
74,0,0,0,0,0,0.0,0,0,0.0,4,4,No
31,0,0,0,0,0,0.0,0,0,0.0,0,2,No
28,0,0,0,0,0,0.0,0,0,0.0,0,3,No
4088,0,0,0,0,0,0.0,0,0,0.0,226,605,No
47,0,0,0,0,0,0.0,0,0,0.0,0,3,No
221,2,0,1,1,2,2.0,2,2,2.0,9,9,No
377,0,0,0,0,0,0.0,0,0,0.0,11,13,No
1248,9,3,2,2,8,4.5,6,5,3.0,67,85,No
125,0,0,0,0,0,0.0,0,0,0.0,9,12,No
183,0,0,0,0,0,0.0,0,0,0.0,7,18,No
58,0,0,0,0,0,0.0,0,0,0.0,0,3,No
792,17,3,1,2,12,8.5,14,12,7.0,54,36,No
42,0,0,0,0,0,0.0,0,0,0.0,0,4,No
45,0,0,0,0,0,0.0,0,0,0.0,0,14,No
648,0,0,0,0,0,0.0,0,0,0.0,42,25,No
84,2,9,2,2,2,1.0,7,5,3.5,0,10,No
143,0,0,0,0,0,0.0,0,0,0.0,5,21,No
106,0,0,0,0,0,0.0,0,0,0.0,0,7,No
62,0,0,0,0,0,0.0,0,0,0.0,4,7,No
148,8,2,1,1,8,8.0,6,6,6.0,7,5,No
111,0,0,0,0,0,0.0,0,0,0.0,2,6,No
129,0,0,0,0,0,0.0,0,0,0.0,3,7,No
24,0,0,0,0,0,0.0,0,0,0.0,0,1,No
422,0,0,0,0,0,0.0,0,0,0.0,39,16,No
131,0,0,0,0,0,0.0,0,0,0.0,6,6,No
189,191,2,2,2,189,95.5,189,189,94.5,17,8,No
38,0,0,0,0,0,0.0,0,0,0.0,0,4,No
69,69,0,1,1,69,69.0,69,69,69.0,1,5,No
804,8,2,1,1,8,8.0,6,6,6.0,44,71,No
109,0,0,0,0,0,0.0,0,0,0.0,5,15,No
85,0,0,0,0,0,0.0,0,0,0.0,0,0,No
160,0,0,0,0,0,0.0,0,0,0.0,0,14,No
156,3,1,1,1,3,3.0,2,2,2.0,8,13,No
90,0,0,0,0,0,0.0,0,0,0.0,2,9,No
88,8,0,1,1,8,8.0,8,8,8.0,0,6,No
359,2,0,1,1,2,2.0,2,2,2.0,11,26,No
155,3,3,1,1,3,3.0,0,0,0.0,2,13,No
273,4,2,1,1,4,4.0,2,2,2.0,15,10,No
86,0,0,0,0,0,0.0,0,0,0.0,2,9,No
466,1,1,1,1,1,1.0,0,0,0.0,24,36,No
134,0,0,0,0,0,0.0,0,0,0.0,7,7,No
27,0,0,0,0,0,0.0,0,0,0.0,0,1,No
111,0,0,0,0,0,0.0,0,0,0.0,3,16,No
39,39,0,1,1,39,39.0,39,39,39.0,0,5,No
159,0,0,0,0,0,0.0,0,0,0.0,0,8,No
64,0,0,0,0,0,0.0,0,0,0.0,0,6,No
37,0,0,0,0,0,0.0,0,0,0.0,0,3,No
162,0,0,0,0,0,0.0,0,0,0.0,12,12,No
76,76,0,1,1,76,76.0,76,76,76.0,4,9,No
43,0,0,0,0,0,0.0,0,0,0.0,2,7,No
666,9,7,1,1,9,9.0,2,2,2.0,43,34,No
74,0,0,0,0,0,0.0,0,0,0.0,0,7,No
48,0,0,0,0,0,0.0,0,0,0.0,1,2,No
262,4,2,1,1,4,4.0,2,2,2.0,24,14,No
979,5,4,1,1,5,5.0,1,1,1.0,83,48,No
45,0,0,0,0,0,0.0,0,0,0.0,0,5,No
582,0,0,0,0,0,0.0,0,0,0.0,24,26,No
358,0,0,0,0,0,0.0,0,0,0.0,18,13,No
136,0,0,0,0,0,0.0,0,0,0.0,9,9,No
89,0,0,0,0,0,0.0,0,0,0.0,0,4,No
191,0,0,0,0,0,0.0,0,0,0.0,10,6,No
96,0,0,0,0,0,0.0,0,0,0.0,0,4,No
106,0,0,0,0,0,0.0,0,0,0.0,0,5,No
236,0,0,0,0,0,0.0,0,0,0.0,2,19,No
565,1,1,1,1,1,1.0,0,0,0.0,42,33,No
346,187,17,2,2,158,93.5,170,158,85.0,1,23,No
77,0,0,0,0,0,0.0,0,0,0.0,3,6,No
47,0,0,0,0,0,0.0,0,0,0.0,3,2,No
123,0,0,0,0,0,0.0,0,0,0.0,2,9,No
69,0,0,0,0,0,0.0,0,0,0.0,2,6,No
34,0,0,0,0,0,0.0,0,0,0.0,0,3,No
252,6,4,1,1,6,6.0,2,2,2.0,23,9,No
25,25,0,1,1,25,25.0,25,25,25.0,0,2,No
73,73,0,1,1,73,73.0,73,73,73.0,8,4,No
93,0,0,0,0,0,0.0,0,0,0.0,6,8,No
624,626,2,2,2,621,313.0,624,621,312.0,53,53,No
108,0,0,0,0,0,0.0,0,0,0.0,0,8,No
323,323,0,1,1,323,323.0,323,323,323.0,9,25,No
49,0,0,0,0,0,0.0,0,0,0.0,3,4,No
213,0,0,0,0,0,0.0,0,0,0.0,17,10,No
101,0,49,1,1,0,0.0,49,49,49.0,2,20,No
34,0,0,0,0,0,0.0,0,0,0.0,0,4,No
36,0,0,0,0,0,0.0,0,0,0.0,0,3,No
117,1,1,1,1,1,1.0,0,0,0.0,5,7,No
177,0,0,0,0,0,0.0,0,0,0.0,27,11,No
550,3,2,1,1,3,3.0,1,1,1.0,36,33,No
70,0,0,0,0,0,0.0,0,0,0.0,1,5,No
89,0,0,0,0,0,0.0,0,0,0.0,0,0,No
510,8,1,1,2,6,4.0,7,5,3.5,38,32,No
94,2,1,1,1,2,2.0,1,1,1.0,8,5,No
50,0,0,0,0,0,0.0,0,0,0.0,0,0,No
167,36,22,1,1,36,36.0,14,14,14.0,5,7,No
244,0,0,0,0,0,0.0,0,0,0.0,11,18,No
